"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage"
"21173",0,"10",70,0,2013,1,"","Montgomery County, Kentucky","Total Covered","Total, all industries","County, Total Covered","All establishment sizes",652,10759,10800,10780,89976324,55502393,3323684,642
"21173",0,"10",70,0,2013,2,"","Montgomery County, Kentucky","Total Covered","Total, all industries","County, Total Covered","All establishment sizes",661,10976,11204,11212,99784052,20820858,1102637,690
"21173",0,"10",70,0,2013,3,"","Montgomery County, Kentucky","Total Covered","Total, all industries","County, Total Covered","All establishment sizes",661,10478,10938,10899,101897447,10503145,442590,728
"21173",1,"10",71,0,2013,1,"","Montgomery County, Kentucky","Federal Government","Total, all industries","County, Total -- by ownership sector","All establishment sizes",6,64,70,65,916642,0,0,1063
"21173",1,"10",71,0,2013,2,"","Montgomery County, Kentucky","Federal Government","Total, all industries","County, Total -- by ownership sector","All establishment sizes",6,65,64,69,895714,0,0,1044
"21173",1,"10",71,0,2013,3,"","Montgomery County, Kentucky","Federal Government","Total, all industries","County, Total -- by ownership sector","All establishment sizes",6,65,65,69,976384,0,0,1132
"21173",1,"102",72,0,2013,1,"","Montgomery County, Kentucky","Federal Government","Service-providing","County, by Domain -- by ownership sector","All establishment sizes",6,64,70,65,916642,0,0,1063
"21173",1,"102",72,0,2013,2,"","Montgomery County, Kentucky","Federal Government","Service-providing","County, by Domain -- by ownership sector","All establishment sizes",6,65,64,69,895714,0,0,1044
"21173",1,"102",72,0,2013,3,"","Montgomery County, Kentucky","Federal Government","Service-providing","County, by Domain -- by ownership sector","All establishment sizes",6,65,65,69,976384,0,0,1132
"21173",1,"1021",73,0,2013,1,"","Montgomery County, Kentucky","Federal Government","Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",2,37,40,39,508232,0,0,1011
"21173",1,"1021",73,0,2013,2,"","Montgomery County, Kentucky","Federal Government","Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",2,39,38,39,436560,0,0,868
"21173",1,"1021",73,0,2013,3,"","Montgomery County, Kentucky","Federal Government","Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",2,39,39,38,508152,0,0,1011
"21173",1,"1028",73,0,2013,1,"","Montgomery County, Kentucky","Federal Government","Public administration","County, by Supersector -- by ownership sector","All establishment sizes",4,27,30,26,408410,0,0,1136
"21173",1,"1028",73,0,2013,2,"","Montgomery County, Kentucky","Federal Government","Public administration","County, by Supersector -- by ownership sector","All establishment sizes",4,26,26,30,459154,0,0,1292
"21173",1,"1028",73,0,2013,3,"","Montgomery County, Kentucky","Federal Government","Public administration","County, by Supersector -- by ownership sector","All establishment sizes",4,26,26,31,468232,0,0,1302
"21173",1,"48-49",74,0,2013,1,"","Montgomery County, Kentucky","Federal Government","Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",2,37,40,39,508232,0,0,1011
"21173",1,"48-49",74,0,2013,2,"","Montgomery County, Kentucky","Federal Government","Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",2,39,38,39,436560,0,0,868
"21173",1,"48-49",74,0,2013,3,"","Montgomery County, Kentucky","Federal Government","Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",2,39,39,38,508152,0,0,1011
"21173",1,"491",75,0,2013,1,"","Montgomery County, Kentucky","Federal Government","Postal service","County, NAICS 3-digit -- by ownership sector","All establishment sizes",2,37,40,39,508232,0,0,1011
"21173",1,"491",75,0,2013,2,"","Montgomery County, Kentucky","Federal Government","Postal service","County, NAICS 3-digit -- by ownership sector","All establishment sizes",2,39,38,39,436560,0,0,868
"21173",1,"491",75,0,2013,3,"","Montgomery County, Kentucky","Federal Government","Postal service","County, NAICS 3-digit -- by ownership sector","All establishment sizes",2,39,39,38,508152,0,0,1011
"21173",1,"4911",76,0,2013,1,"","Montgomery County, Kentucky","Federal Government","Postal service","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,37,40,39,508232,0,0,1011
